name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,phone,industry,companySize,headquarters,founded,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,companyUrl,specialties,error,isClaimable
Index Group,https://media.licdn.com/dms/image/C560BAQHWI3NFOHVtRQ/company-logo_200_200/0/1678192612035?e=1691625600&v=beta&t=rxw1knoLCu-6LvXe40fMHWKNKnlp3qI3-7rJ4OFa9I0,https://media.licdn.com/dms/image/D561BAQGen-naL7RMHQ/company-background_10000/0/1678192643667?e=1683864000&v=beta&t=JVMKE1Ux-5kC7-Y8wOIkZfPGGevB8Nin6RIvYG-56eM,"Index Group Company specializes in software development. Since 2016, the company has been striving steadily and rapidly to become one of the leading companies in the field of software development in Egypt and the Middle East.

We work hard to achieve our client needs by providing all the services required in the field of software, starting from business analysis and market research, through software design and development, and ending with software testing and publishing.
Index Group provides technical solutions that are characterized by unique and elegant designs with a flexible and easy-to-use interface.

E-mail: business@indexgroup.net
website: www.indexgroup.net
Call/WhatsApp us: +201281018810","

Index Group Company specializes in software development, Since 2016.",2798,https://indexgroup.net/,https://indexgroup.net,Ismalia ,"El-Mazadat, Ismailia Ring Road., Ismalia , Ismailia 41616, EG",+201281018810,Software Development,11-50 employees,"Ismalia , Ismailia",2016,18076350,18076350,https://www.linkedin.com/sales/company/18076350/,41,Index Group,https://www.linkedin.com/company/18076350/,2023-05-05T03:43:54.821Z,https://www.linkedin.com/company/index-software-company/,"Mobile Development, Web Development, Software Solutions, web solution, Cross Platform, UI/UX, Graphic Design, Business analysis , Testing and Quality , DevOps, and Deployment",,
IBS - International Business Services,https://media.licdn.com/dms/image/D4D0BAQGpY4SHOOj4yQ/company-logo_200_200/0/1664404580902?e=1691625600&v=beta&t=ycHralqKS7R4E96OFUN8STWWAL62XlMxZuQYpRaPU2I,https://media.licdn.com/dms/image/C4D1BAQGQ5yY3sS3b-A/company-background_10000/0/1543496960891?e=1683864000&v=beta&t=E8P0E41krChYc2YuLk9eOIeq0qmHQF4KDNrj0Q89aTg,"We are a proud and happy company that serves the outsourcing field with passion and commitment. 

IBS was founded in 1984 and distinguished itself quickly within the market compared to the traditional labor contractor that existed and over a period of around 30 years; IBS has built a client base of around 225 local and multinational companies and has an outsourced headcount of around 27,000 employees across the country in a variety of fields.

And with hard work and dedication IBS has become one of Egypt’s top leading Outsourcing firms in the country.
The team behind this establishment consists of 110 devoted employees, who work tirelessly to maintain the highest standard to ensure the satisfaction of both the outsourced employee and the client and to create positive awareness on the Outsourcing field.

IBS believes in tailoring its services according to your company's needs and it seeks to continuously deliver exceptional services to the business world through its Outsourcing Service which includes and is not limited to; payroll, social insurance, labor law consultation, work permits ad recruitment consultation. 

Simply put...  We Assist, You succeed.

------------------------------------------------------------------------------------------

We are always ready to communicate with clients and their designated personnel through various means of communications such as telephones, e-mails etc.. from 9:00 am to 5:00 pm, Sunday to Thursday.

To apply for any job vacancies, send your CV on ibs.cv@ibsns.com or drop off your CV on our website: www.ibsns.com

Contact Details: 
Hotline: 19786
E-mail for inquiries: help@ibsns.com
E-mail for CV: ibs.cv@ibsns.com
Website: www.ibsns.com",,13630,http://www.ibsns.com,ibsns.com,New Maadi,"2, Street 261, New Maadi, Cairo 11341, EG",,Outsourcing and Offshoring Consulting,"10,001+ employees","New Maadi, Cairo",1984,5124621,5124621,https://www.linkedin.com/sales/company/5124621/,473,IBS - International Business Services,https://www.linkedin.com/company/5124621/,2023-05-05T03:44:13.572Z,https://www.linkedin.com/company/international-business-services-i-b-s-/,"HR Outsourcing Services, Recruitment Consultation, Work Permits, Payroll Services, Labor Law Consultation, and Social Insurance Services",,
Master Micro,https://media.licdn.com/dms/image/C4E0BAQGtM5wK7gl4NQ/company-logo_200_200/0/1601458850820?e=1691625600&v=beta&t=CB3BDhLV5C37CswhSPM15a7DAUnc5T3J9ET75aUipvw,https://media.licdn.com/dms/image/C4E1BAQGB1zLvq93PgA/company-background_10000/0/1601459219292?e=1683864000&v=beta&t=Afmjudnf4F8-JvRnDkyAorCYbQLh5zMdm8y1JGy4kaE,Master Micro provides EDA solutions and professional training and consulting services in the field of microelectronics.,Master Micro provides EDA solutions and professional training and consulting services in the field of microelectronics.,10909,https://www.master-micro.com,https://master-micro.com,Smart Village,"Smart Village, 6th October City 12577, EG",,Software Development,2-10 employees,"Smart Village, 6th October City",2020,70860624,70860624,https://www.linkedin.com/sales/company/70860624/,20,Master Micro,https://www.linkedin.com/company/70860624/,2023-05-05T03:44:32.270Z,https://www.linkedin.com/company/master-micro/,"integrated circuit design, analog design, digital design, eda, electronic design automation, microelectronics, semiconductors, vlsi, computer aided design, cad, python, software, and optimization",,
EgyTechLab,https://media.licdn.com/dms/image/C4D0BAQHbsqE2ACzK2g/company-logo_200_200/0/1603315718054?e=1691625600&v=beta&t=e4YkEEF7vLLueFe2IrVXYUzRQnq5UygmLDsF1RQ-MZI,,Egytechlab is the first Egyptian Fintech startup that provides individuals and the Corporates with an online solution to access the Banking sector in Egypt.,Egytechlab is the first Egyptian Fintech Startup that enables Individuals and Corporates to access the Banking Sector,155,,,Cairo,"38 El-Manial Street , Cairo,   EG",01069787818,IT Services and IT Consulting,2-10 employees,,2020,69240922,,https://www.linkedin.com/sales/company/69240922/,,EgyTechLab,https://www.linkedin.com/company/69240922/,2023-05-05T03:44:54.169Z,https://www.linkedin.com/company/egytechlab/,,,
ASU Racing Team,https://media.licdn.com/dms/image/C510BAQFj2G6zUgkAvw/company-logo_200_200/0/1519882225438?e=1691625600&v=beta&t=kDZNOKkZU5VwtbVRUmMB0Br5IzJ3HHIR38AgtnFrZoE,https://media.licdn.com/dms/image/C511BAQH1a6OZXFOVdw/company-background_10000/0/1519797368695?e=1683864000&v=beta&t=L92SlCjNfXa73Y5Y0BQK_K2Bh_MPaCp9nY3LkI6vW48,"Unsatisfied with the limited experience offered in books and references, the team was built in 2010 at the faculty of Engineering – Ain Shams University by a group of students who shared the passion of learning and innovating in the Car industry domain. They have great faith that the Egyptian youth has motivation and potentials high enough to actually achieve a difference in a domain with such promising influences on the economy.
We mainly compete in the following international competitions:
1- Formula Student UK
2- Shell Eco-marathon
3- ROV -Remotely Operated Vehicle
4- Global Hybrid Electric Challenge",Egyptian Engineering students turning racing science into reality!,2232,http://asuracingteam.org/,asuracingteam.org,Cairo,"Ain Shams University , Faculty of Engineering., Cairo, Cairo 000000, EG",,Motor Vehicle Manufacturing,201-500 employees,"Cairo, Cairo",2010,10910709,10910709,https://www.linkedin.com/sales/company/10910709/,113,ASU Racing Team,https://www.linkedin.com/company/10910709/,2023-05-05T03:45:14.221Z,https://www.linkedin.com/company/asu-racing-team/,,,
iVAS,https://media.licdn.com/dms/image/C4E0BAQHEQlJom4sN8Q/company-logo_200_200/0/1609422914002?e=1691625600&v=beta&t=r9HwzJ63tE5kp-ceHgf8pWLDNAvG_b5y2U1UeiB4P30,https://media.licdn.com/dms/image/C4E1BAQFDMj42vZ--Ig/company-background_10000/0/1615285947020?e=1683864000&v=beta&t=IsHYFrtyNDzuiLTpeDwKwYXVvmQoZm5Tijl8rpaMJnY,"- IVAS is a pioneering force in the Value added service sector, We have been at the forefront of technology and has steered the course of the Value Added Service Sector in entire MENA with its best world class services.

- IVAS owns a great localized mobile content library that caters the audience of MENA region from all walks of life starting from Islamic content moving to News, Entertainment and finally a bunch of sports clubs digital rights for the biggest clubs in the region. IVAS has achieved a high rate of success.
  
- IVAS as a Company strives to win and maintain customers by developing and providing products and services which offer value in terms of price, quality, knowledge, which are supported by the requisite technological, environmental & commercial expertise.",,1563,http://www.ivas.mobi,ivas.mobi,Giza,"11 Abo Al Karamat st, Al Agouza, Giza, Mohandessin 12654, EG",,Telecommunications,51-200 employees,"Giza, Mohandessin",2013,3354483,3354483,https://www.linkedin.com/sales/company/3354483/,78,iVAS,https://www.linkedin.com/company/3354483/,2023-05-05T03:45:35.330Z,https://www.linkedin.com/company/ivas/,"Mobile VAS, Digital Content Production, Mobile Application Development, Social Media Management, Bulk SMS, and Web Development",,
Halan - حالا,https://media.licdn.com/dms/image/C4D0BAQFbuWv3FALCrQ/company-logo_200_200/0/1656944631478?e=1691625600&v=beta&t=J5PN0YIJHtAKiAYxB8GXsmAJxhrETN_IKBwUhFvxXvU,https://media.licdn.com/dms/image/D4D1BAQFRmCArdZKLOw/company-background_10000/0/1656944692040?e=1683864000&v=beta&t=48rO1VMk7H0UZZSq863FuNA2qUHIB5KvuVmCOg0H2Vs,"Halan is Egypt's Leading FinTech App!
We’re mission-oriented and our north star is to fulfill consumers’ everyday needs in one application through a real inclusive experience, demonstrated in:
- Empowering the unbanked with our Buy Now Pay Later solution.
- Supporting small and medium businesses with micro funds.
- Digitizing monthly utility and service providers’ bill payments.
- Securing a reliable digital wallet service for cash deposits and withdrawals and bill payments.","Lending, BNPL, and Payments",63095,https://halan.com/,https://halan.com,Zayed,"Gate 5 Mall of Arabia, Zayed, Giza  EG",,Financial Services,"501-1,000 employees","Zayed, Giza",2017,12664499,12664499,https://www.linkedin.com/sales/company/12664499/,460,Halan - حالا,https://www.linkedin.com/company/12664499/,2023-05-05T03:45:55.963Z,https://www.linkedin.com/company/halan/,"Lending, Consumer Finance, Buy Now Pay Later, Bill Payments, E-Wallet, and Ecommerce",,
Appout ITS,https://media.licdn.com/dms/image/C4D0BAQFehNfGX2_LMg/company-logo_200_200/0/1572143319974?e=1691625600&v=beta&t=a1PmoBdxb4NTwCQSY9JQOz0ijLF7VW4v8KEnh7PMMx0,https://media.licdn.com/dms/image/C4D1BAQHZkm_bAJLVyQ/company-background_10000/0/1572143385986?e=1683864000&v=beta&t=2Xgwzu_jfjpGTldmPXi00zhh4LHeC96n2CMx5YeAmv0,"Build real-world end to end solutions for the business sector that help in two main aspects, reduce costs and increase revenues.",Information Technology Solution Provider,862,https://appout.com,https://appout.com,Tanta,"1 Aslhraf St, Tanta, Egypt, Tanta, 32232, EG",002 (040) 3285211,Software Development,11-50 employees,"Tanta, Gharbia",2012,18086115,18086115,https://www.linkedin.com/sales/company/18086115/,29,Appout ITS,https://www.linkedin.com/company/18086115/,2023-05-05T03:46:17.447Z,https://www.linkedin.com/company/appout/,"mobile, Cross platform, Ionic, Android, and IOS",,
BrainWise,https://media.licdn.com/dms/image/C4D0BAQEftIrRcvYNSA/company-logo_200_200/0/1678276126760?e=1691625600&v=beta&t=lAvy_wzzI2fP7TbV22MJS6twsDs84k1BxQyqODoHOSQ,https://media.licdn.com/dms/image/D4D1BAQH1uuOaV4PnbA/company-background_10000/0/1677692131026?e=1683864000&v=beta&t=LF8FwUU1yD2YmxRb9Q-yb4VNMcok3ArXejC2juGhUjE,"Welcome to BrainWise, a visionary Egyptian startup that is revolutionizing the world of business with our AI products. Our mission is to empower businesses to achieve their full potential by providing them with innovative solutions that drive better customer experiences and boost their overall success.

At BrainWise, we are driven by a bold vision of the future that is centered around Artificial Intelligence and Automation. We believe that these transformative technologies have the power to unlock new levels of productivity and efficiency for businesses of all sizes, and we are committed to leading the charge in this exciting new era.

Our flagship product, Cognitive Chatbot, is just the beginning. We are constantly pushing the boundaries of what's possible with cutting-edge technologies like Business Process Automation and Machine Learning, to create intelligent solutions that support Digital Business Transformation for enterprises.

Our goal is to help businesses of all kinds to thrive and succeed in the digital age. We are passionate about empowering our clients with the tools and knowledge they need to stay ahead of the curve and achieve their wildest dreams. Join us on this exciting journey towards a brighter, more innovative future, powered by AI and Automation.",,710,https://brainwise.me/,https://brainwise.me,El Zahraa,"Mahdy Arafa Street, El Zahraa, Cairo  EG",,Software Development,2-10 employees,"El Zahraa, Cairo",2019,14830585,14830585,https://www.linkedin.com/sales/company/14830585/,3,BrainWise,https://www.linkedin.com/company/14830585/,2023-05-05T03:46:39.162Z,https://www.linkedin.com/company/brainwise-inc/,,,
PaxeraHealth,https://media.licdn.com/dms/image/C4E0BAQHuv_qD2vApqA/company-logo_200_200/0/1519912802205?e=1691625600&v=beta&t=Lk9jqDI4TQCqqgM-KdT95dMygxtljq5j4yeWX6flhGo,https://media.licdn.com/dms/image/C4E1BAQE9LFw2sXlveQ/company-background_10000/0/1646412624595?e=1683864000&v=beta&t=2ETuTCxcRfomqtm20ymrgkvh6wz6VdiREDFcj4sG-uM,"PaxeraHealth's mission is to democratize AI in medical imaging. Our Best in KLAS enterprise imaging platform delivers substantial improvements to the accuracy of diagnosis, ease of use and reducing physician burnout.  
Based in Boston, with a diverse employees and a wide range of backgrounds from 12 countries, we are passionate about revolutionizing medical imaging and saving lives. We are proudly managing more than 220 million imaging studies for 1500 customers in 45 countries. PaxeraHealth was recently recognized as one of the top 100 Healthcare technology companies by the Healthcare technology report. ",Transforming Healthcare Through Innovation,24793,http://www.paxerahealth.com,paxerahealth.com,Boston,"85 Wells av, Boston, 02459, US",+1-888-430-0005,Hospitals and Health Care,51-200 employees,"Boston, MA",2009,2294557,2294557,https://www.linkedin.com/sales/company/2294557/,107,PaxeraHealth,https://www.linkedin.com/company/2294557/,2023-05-05T03:47:00.316Z,https://www.linkedin.com/company/paxerahealthcorp/,"PACS, VNA, Teleradiology, Medical Imaging, Cloud PACS, Dental PACS, Patient Engagement, Enterprise Imaging, Image Sharing, and Artificial Intelligence",,
